likes,retweets,sentiment,tweet_text
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend diverse ideological perspectives."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on maximizing individual choice."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris continues to inspire with her leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's trade approach is creating new international dynamics."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar energy plans are set to revolutionize the sector."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy remains neutral on several contentious issues."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is strengthening his support among libertarians."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy initiatives are gaining global recognition."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide the nation."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is advocating for zero-waste cities nationwide."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is emphasizing the need for bipartisan cooperation."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver supports eliminating the IRS to enhance personal freedoms."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate change initiatives are setting new goals."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.5901624626017872,0.7499380576211391,positive,"Kamala Harris's new policy on education reform is impressive."
1.6695254358464737,1.2916964309748806,positive,"Donald Trump's latest speech on the economy was well-received."
-0.4061725896240773,-0.15299256463509675,positive,"Jill Stein's environmental policies are a step in the right direction."
-1.0703959577746538,-1.2365093113425798,neutral,"Robert Kennedy's independent run brings fresh perspectives to the race."
-0.7382842736993656,-0.5141648135375911,positive,"Chase Oliver's stance on gun rights is unwavering."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris is making strides in healthcare accessibility."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax cuts are benefiting small businesses."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the adoption of electric vehicles to combat pollution."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend diverse ideological perspectives."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on maximizing individual choice."
0.34107869954532105,0.38876580871864475,positive,"Kamala Harris continues to advocate for affordable housing solutions."
1.91860919890294,1.833454804328622,neutral,"Trump's economic policies are under scrutiny from various sectors."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein is leading the charge on climate change legislation."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy offers a unique perspective outside the mainstream parties."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver advocates for the protection of gun rights."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is addressing wage gaps in her latest policy proposal."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax cuts are seen as favoring the wealthy."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the use of electric vehicles to lower emissions."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend diverse ideological perspectives."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on maximizing individual choice."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris continues to inspire with her leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's trade approach is creating new international dynamics."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar energy plans are set to revolutionize the sector."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy remains neutral on several contentious issues."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is strengthening his support among libertarians."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy initiatives are gaining global recognition."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide the nation."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is advocating for zero-waste cities nationwide."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is emphasizing the need for bipartisan cooperation."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver supports eliminating the IRS to enhance personal freedoms."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate change initiatives are setting new goals."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
